Consumer.Time,Kafka.Time,Kafka.Offset,Data.Timestamp,Data.Measurement
1603136605840,1603136346696,88,1603136346696,0.6214176
1603136605840,1603136346701,89,1603136346701,0.6332515
1603136605840,1603136346706,90,1603136346706,0.3562806
1603136605840,1603136346711,91,1603136346711,0.77825147
1603136605840,1603136346715,92,1603136346715,0.41154647
1603136605840,1603136346721,93,1603136346721,0.06409656
1603136605840,1603136346726,94,1603136346726,0.9833794
1603136605840,1603136346731,95,1603136346731,0.6687669
1603136605840,1603136346736,96,1603136346736,0.16536957
1603136605840,1603136346741,97,1603136346741,0.9027684
1603136605840,1603136346746,98,1603136346746,0.8880393
1603136605840,1603136346751,99,1603136346751,0.7807121
1603136605840,1603136346755,100,1603136346755,0.8247202
1603136605840,1603136346761,101,1603136346761,0.064286605
1603136605840,1603136346766,102,1603136346766,0.40162966
1603136605840,1603136346771,103,1603136346771,0.5910803
1603136605840,1603136346776,104,1603136346776,0.94561
1603136605840,1603136346781,105,1603136346781,0.5675197
1603136605840,1603136346786,106,1603136346786,0.04028901
1603136605840,1603136346791,107,1603136346791,0.8988104
1603136605840,1603136346795,108,1603136346795,0.84135634
1603136605840,1603136346801,109,1603136346801,0.6567604
1603136605840,1603136346806,110,1603136346806,0.69082695
1603136605840,1603136346811,111,1603136346811,0.9408777
1603136605840,1603136346816,112,1603136346816,0.15080503
1603136605840,1603136346821,113,1603136346821,0.8029634
1603136605840,1603136346826,114,1603136346826,0.09722526
1603136605840,1603136346831,115,1603136346831,0.6049807
1603136605840,1603136346835,116,1603136346835,0.836806
1603136605840,1603136346841,117,1603136346841,0.32930535
1603136605840,1603136346846,118,1603136346846,0.16510229
1603136605840,1603136346851,119,1603136346851,0.51522267
1603136605840,1603136346856,120,1603136346856,0.7148265
1603136605840,1603136346861,121,1603136346861,0.8520151
1603136605840,1603136346866,122,1603136346866,0.9618574
1603136605840,1603136346871,123,1603136346871,0.10409934
1603136605840,1603136346875,124,1603136346875,0.4875615
1603136605840,1603136346881,125,1603136346881,0.20496188
1603136605840,1603136346886,126,1603136346886,0.9318125
1603136605840,1603136346891,127,1603136346891,0.6522684
1603136605840,1603136346896,128,1603136346896,0.91862875
1603136605840,1603136346901,129,1603136346901,0.025278155
1603136605840,1603136346906,130,1603136346906,0.7685201
1603136605840,1603136346911,131,1603136346911,0.6769912
1603136605840,1603136346915,132,1603136346915,0.21691315
1603136605840,1603136346921,133,1603136346921,0.7173327
1603136605840,1603136346926,134,1603136346926,0.5905085
1603136605840,1603136346931,135,1603136346931,0.98080045
1603136605840,1603136346936,136,1603136346936,0.9228492
1603136605840,1603136346941,137,1603136346941,0.08365863
1603136605840,1603136346946,138,1603136346946,0.55208683
1603136605840,1603136346951,139,1603136346951,0.13386105
1603136605840,1603136346955,140,1603136346955,0.5889094
1603136605840,1603136346961,141,1603136346961,0.5139803
1603136605840,1603136346967,142,1603136346967,0.7874329
1603136605840,1603136346971,143,1603136346971,0.15665786
1603136605840,1603136346976,144,1603136346976,0.32879177
1603136605840,1603136346981,145,1603136346981,0.2572719
1603136605840,1603136346986,146,1603136346986,0.63404083
1603136605840,1603136346992,147,1603136346992,0.69405484
1603136605840,1603136346996,148,1603136346996,0.87327623
1603136605840,1603136347000,149,1603136347000,0.9668193
1603136605840,1603136347007,150,1603136347007,0.4107036
1603136605840,1603136347011,151,1603136347011,0.027437061
1603136605840,1603136347016,152,1603136347016,0.115446836
1603136605840,1603136347021,153,1603136347021,0.40454704
1603136605840,1603136347026,154,1603136347026,0.6355607
1603136605840,1603136347031,155,1603136347031,0.8585587
1603136605840,1603136347036,156,1603136347036,0.25395232
1603136605840,1603136347041,157,1603136347040,0.9184093
1603136605840,1603136347046,158,1603136347046,0.46134007
1603136605840,1603136347051,159,1603136347051,0.9168865
1603136605840,1603136347056,160,1603136347056,0.5502054
1603136605840,1603136347061,161,1603136347061,0.06543515
1603136605840,1603136347066,162,1603136347066,0.27777612
1603136605840,1603136347071,163,1603136347071,0.09164015
1603136605840,1603136347076,164,1603136347076,0.4038962
1603136605840,1603136347080,165,1603136347080,0.54305524
1603136605840,1603136347086,166,1603136347086,0.88528776
1603136605840,1603136347091,167,1603136347091,0.97039676
1603136605840,1603136347096,168,1603136347096,0.9209234
1603136605840,1603136347101,169,1603136347101,0.41262794
1603136605840,1603136347106,170,1603136347106,0.3793502
1603136605840,1603136347111,171,1603136347111,0.37803918
1603136605840,1603136347116,172,1603136347116,0.3988217
1603136605840,1603136347120,173,1603136347120,0.45162085
1603136605840,1603136347126,174,1603136347126,0.9015976
1603136605840,1603136347131,175,1603136347131,0.75299364
1603136605840,1603136347136,176,1603136347136,0.18699227
1603136605840,1603136347141,177,1603136347141,0.35469288
1603136605840,1603136347146,178,1603136347146,0.7115448
1603136605840,1603136347151,179,1603136347151,0.9721146
1603136605840,1603136347156,180,1603136347156,0.19251786
1603136605840,1603136347160,181,1603136347160,0.41896197
1603136605840,1603136347166,182,1603136347166,0.6119163
1603136605840,1603136347171,183,1603136347171,0.54123986
1603136605840,1603136347176,184,1603136347176,0.8970722
1603136605840,1603136347183,185,1603136347183,0.29503107
1603136605840,1603136347186,186,1603136347186,0.62092525
1603136605840,1603136347191,187,1603136347191,0.9053526
1603136605840,1603136347196,188,1603136347196,0.12640928
1603136605840,1603136347200,189,1603136347200,0.36288565
1603136605840,1603136347206,190,1603136347206,0.9264439
1603136605840,1603136347211,191,1603136347211,4.513323E-4
1603136605840,1603136347216,192,1603136347216,0.971144
1603136605840,1603136347221,193,1603136347221,0.30056402
1603136605840,1603136347226,194,1603136347226,0.57986003
1603136605840,1603136347231,195,1603136347231,0.06864258
1603136605840,1603136347236,196,1603136347236,0.19601397
1603136605840,1603136347241,197,1603136347241,0.45354116
1603136605840,1603136347245,198,1603136347245,0.09151526
1603136605840,1603136347251,199,1603136347251,0.18863496
1603136605840,1603136347256,200,1603136347256,0.19453652
1603136605840,1603136347261,201,1603136347261,0.68405586
1603136605840,1603136347266,202,1603136347266,0.07497244
1603136605840,1603136347271,203,1603136347271,0.93572825
1603136605840,1603136347276,204,1603136347276,0.04695399
1603136605840,1603136347281,205,1603136347281,0.48214984
1603136605840,1603136347285,206,1603136347285,0.35396093
1603136605840,1603136347291,207,1603136347291,0.07855396
1603136605840,1603136347296,208,1603136347296,0.5215848
1603136605840,1603136347301,209,1603136347301,0.25397694
1603136605840,1603136347306,210,1603136347306,0.4937002
1603136605840,1603136347311,211,1603136347311,0.24423878
1603136605840,1603136347316,212,1603136347316,0.9231757
1603136605840,1603136347321,213,1603136347321,0.8679791
1603136605840,1603136347325,214,1603136347325,0.5474041
1603136605840,1603136347331,215,1603136347331,0.03932648
1603136605840,1603136347336,216,1603136347336,0.53657645
1603136605840,1603136347341,217,1603136347341,0.7358152
1603136605840,1603136347346,218,1603136347346,0.9191189
1603136605840,1603136347351,219,1603136347351,0.20070668
1603136605840,1603136347356,220,1603136347356,0.04003566
1603136605840,1603136347361,221,1603136347361,0.9324677
1603136605840,1603136347365,222,1603136347365,0.63565016
1603136605840,1603136347371,223,1603136347371,0.9689646
1603136605840,1603136347376,224,1603136347376,0.6696414
1603136605840,1603136347381,225,1603136347381,0.11874156
1603136605840,1603136347386,226,1603136347386,0.99318606
1603136605840,1603136347391,227,1603136347391,0.025978982
1603136605840,1603136347396,228,1603136347396,0.104908824
1603136605840,1603136347401,229,1603136347401,0.3194079
1603136605840,1603136347405,230,1603136347405,0.49832416
1603136605840,1603136347411,231,1603136347411,0.019259192
1603136605840,1603136347416,232,1603136347416,0.015241983
1603136605840,1603136347421,233,1603136347421,0.93153554
1603136605840,1603136347426,234,1603136347426,0.25856212
1603136605840,1603136347431,235,1603136347431,0.9074278
1603136605840,1603136347436,236,1603136347436,0.95797443
1603136605840,1603136347441,237,1603136347441,0.690091
1603136605840,1603136347445,238,1603136347445,0.4939139
1603136605840,1603136347451,239,1603136347451,0.10441739
1603136605840,1603136347456,240,1603136347456,0.85091937
1603136605840,1603136347461,241,1603136347461,0.70167744
1603136605840,1603136347466,242,1603136347466,0.6391638
1603136605840,1603136347471,243,1603136347471,0.6743661
1603136605840,1603136347476,244,1603136347476,0.55583686
1603136605840,1603136347481,245,1603136347481,0.07232264
1603136605840,1603136347485,246,1603136347485,0.5853733
1603136605840,1603136347491,247,1603136347491,0.63485867
1603136605840,1603136347496,248,1603136347496,0.2039524
1603136605840,1603136347501,249,1603136347501,0.1015132
1603136605840,1603136347506,250,1603136347506,0.9696068
1603136605840,1603136347511,251,1603136347511,0.7630757
1603136605840,1603136347516,252,1603136347516,0.77063686
1603136605840,1603136347521,253,1603136347521,0.492214
1603136605840,1603136347525,254,1603136347525,0.06344343
1603136605840,1603136347531,255,1603136347531,0.16757606
1603136605840,1603136347536,256,1603136347536,0.06358555
1603136605840,1603136347541,257,1603136347541,0.53539824
1603136605840,1603136347546,258,1603136347546,0.73369443
1603136605840,1603136347551,259,1603136347551,0.2878531
1603136605840,1603136347556,260,1603136347556,0.7273099
1603136605840,1603136347561,261,1603136347561,0.76765484
1603136605840,1603136347565,262,1603136347565,0.15284714
1603136605840,1603136347571,263,1603136347571,0.91446817
1603136605840,1603136347576,264,1603136347576,0.08648178
1603136605840,1603136347581,265,1603136347581,0.17172681
1603136605840,1603136347586,266,1603136347586,0.42210707
1603136605840,1603136347591,267,1603136347591,0.28447953
1603136605840,1603136347596,268,1603136347596,0.65164787
1603136605840,1603136347601,269,1603136347601,0.5923754
1603136605840,1603136347611,270,1603136347611,0.03651311
1603136605840,1603136347611,271,1603136347611,0.30004898
1603136605840,1603136347616,272,1603136347616,0.8930568
1603136605840,1603136347621,273,1603136347621,0.67375237
1603136605840,1603136347626,274,1603136347626,0.16945004
1603136605840,1603136347631,275,1603136347631,0.4425219
1603136605840,1603136347636,276,1603136347636,0.4518199
1603136605840,1603136347641,277,1603136347641,0.28950232
1603136605840,1603136347646,278,1603136347646,0.08298637
1603136605840,1603136347650,279,1603136347650,0.009941348
1603136605840,1603136347656,280,1603136347656,0.30235097
1603136605840,1603136347661,281,1603136347661,0.1331062
1603136605840,1603136347666,282,1603136347666,0.58081555
1603136605840,1603136347671,283,1603136347671,0.8928703
1603136605840,1603136347676,284,1603136347676,0.50600934
1603136605840,1603136347681,285,1603136347681,0.86351603
1603136605840,1603136347686,286,1603136347686,0.3121808
1603136605840,1603136347690,287,1603136347690,0.22156017
1603136605840,1603136347696,288,1603136347696,0.10309494
1603136605840,1603136347701,289,1603136347701,0.9599198
1603136605840,1603136347706,290,1603136347706,0.90801513
1603136605840,1603136347711,291,1603136347711,0.86691856
1603136605840,1603136347716,292,1603136347716,0.37882227
1603136605840,1603136347721,293,1603136347721,0.22951496
1603136605840,1603136347726,294,1603136347726,0.38463026
1603136605840,1603136347730,295,1603136347730,0.9583919
1603136605840,1603136347736,296,1603136347736,0.20862554
1603136605840,1603136347741,297,1603136347741,0.7334575
1603136605840,1603136347746,298,1603136347746,0.9856385
1603136605840,1603136347751,299,1603136347751,0.29379436
1603136605840,1603136347756,300,1603136347756,0.43912467
1603136605840,1603136347761,301,1603136347761,0.74869305
1603136605840,1603136347766,302,1603136347766,0.64939463
1603136605840,1603136347770,303,1603136347770,0.75927675
1603136605840,1603136347776,304,1603136347776,0.29330793
1603136605840,1603136347781,305,1603136347781,0.26716554
1603136605840,1603136347786,306,1603136347786,0.58709544
1603136605840,1603136347791,307,1603136347791,0.6520447
1603136605840,1603136347796,308,1603136347796,0.60196364
1603136605840,1603136347801,309,1603136347801,0.44893718
1603136605840,1603136347806,310,1603136347806,0.035776496
1603136605840,1603136347810,311,1603136347810,0.10409889
1603136605840,1603136347816,312,1603136347816,0.25812027
1603136605840,1603136347821,313,1603136347821,0.39204422
1603136605840,1603136347826,314,1603136347826,0.11079704
1603136605840,1603136347831,315,1603136347831,0.6421831
1603136605840,1603136347836,316,1603136347836,0.6672298
1603136605840,1603136347841,317,1603136347841,0.5594502
1603136605840,1603136347846,318,1603136347846,0.8240058
1603136605840,1603136347850,319,1603136347850,0.28729254
1603136605840,1603136347856,320,1603136347856,0.12305741
1603136605840,1603136347861,321,1603136347861,0.21224868
1603136605840,1603136347866,322,1603136347866,0.75663203
1603136605840,1603136347871,323,1603136347871,0.49650535
1603136605840,1603136347876,324,1603136347876,0.97771597
1603136605840,1603136347881,325,1603136347881,0.23830627
1603136605840,1603136347886,326,1603136347886,0.58004725
1603136605840,1603136347891,327,1603136347891,0.6805684
1603136605840,1603136347895,328,1603136347895,0.1940096
1603136605840,1603136347901,329,1603136347901,0.83682513
1603136605840,1603136347906,330,1603136347906,0.60289496
1603136605840,1603136347911,331,1603136347911,0.9925787
1603136605840,1603136347916,332,1603136347916,0.36923006
1603136605840,1603136347921,333,1603136347921,0.6218445
1603136605840,1603136347926,334,1603136347926,0.789688
1603136605840,1603136347931,335,1603136347931,0.5762681
1603136605840,1603136347935,336,1603136347935,0.6017724
1603136605840,1603136347941,337,1603136347941,0.8414884
1603136605840,1603136347946,338,1603136347946,0.24382234
1603136605840,1603136347951,339,1603136347951,0.4868127
1603136605840,1603136347956,340,1603136347956,0.63541657
1603136605840,1603136347961,341,1603136347961,0.57480717
1603136605840,1603136347966,342,1603136347966,0.9770614
1603136605840,1603136347971,343,1603136347971,0.05275188
1603136605840,1603136347975,344,1603136347975,0.56084466
1603136605840,1603136347981,345,1603136347981,0.9643477
1603136605840,1603136347986,346,1603136347986,0.8978926
1603136605840,1603136347991,347,1603136347991,0.534516
1603136605840,1603136347996,348,1603136347996,0.97994405
1603136605840,1603136348001,349,1603136348001,0.7701291
1603136605840,1603136348006,350,1603136348006,0.34276262
1603136605840,1603136348011,351,1603136348011,0.55322665
1603136605840,1603136348015,352,1603136348015,0.9456694
1603136605840,1603136348021,353,1603136348021,0.78948575
1603136605840,1603136348026,354,1603136348026,0.14704698
1603136605840,1603136348031,355,1603136348031,0.9128465
1603136605840,1603136348036,356,1603136348036,0.17871495
1603136605840,1603136348041,357,1603136348041,0.97728354
1603136605840,1603136348046,358,1603136348046,0.20671326
1603136605840,1603136348051,359,1603136348051,0.119420014
1603136605840,1603136348055,360,1603136348055,0.03197608
1603136605840,1603136348061,361,1603136348061,0.42229855
1603136605840,1603136348066,362,1603136348066,0.7169867
1603136605840,1603136348071,363,1603136348071,0.11306108
1603136605840,1603136348076,364,1603136348076,0.42475295
1603136605840,1603136348081,365,1603136348081,0.6880923
1603136605840,1603136348086,366,1603136348086,0.7909305
1603136605840,1603136348091,367,1603136348091,0.47150666
1603136605840,1603136348095,368,1603136348095,0.50087816
1603136605840,1603136348101,369,1603136348101,0.4105017
1603136605840,1603136348106,370,1603136348106,0.95870316
1603136605840,1603136348111,371,1603136348111,0.6184704
1603136605840,1603136348116,372,1603136348116,0.07842549
1603136605840,1603136348121,373,1603136348121,0.45890474
1603136605840,1603136348126,374,1603136348126,0.12735735
1603136605840,1603136348131,375,1603136348131,0.3756936
1603136605840,1603136348135,376,1603136348135,0.053383723
1603136605840,1603136348141,377,1603136348141,0.41470927
1603136605840,1603136348146,378,1603136348146,0.94139713
1603136605840,1603136348151,379,1603136348151,0.53450584
1603136605840,1603136348156,380,1603136348156,0.7956565
1603136605840,1603136348161,381,1603136348161,0.5980531
1603136605840,1603136348166,382,1603136348166,0.12591004
1603136605840,1603136348171,383,1603136348171,0.9908703
1603136605840,1603136348175,384,1603136348175,0.2329748
1603136605840,1603136348181,385,1603136348181,0.38249177
1603136605840,1603136348186,386,1603136348186,0.31694394
1603136605840,1603136348191,387,1603136348191,0.38730457
1603136605840,1603136348196,388,1603136348196,0.75678635
1603136605840,1603136348201,389,1603136348201,0.07748968
1603136605840,1603136348206,390,1603136348206,0.08789934
1603136605840,1603136348211,391,1603136348211,0.13573006
1603136605840,1603136348216,392,1603136348216,0.30391192
1603136605840,1603136348220,393,1603136348220,0.22981937
1603136605840,1603136348226,394,1603136348226,0.36605933
1603136605840,1603136348231,395,1603136348231,0.15721868
1603136605840,1603136348236,396,1603136348236,0.96873516
1603136605840,1603136348241,397,1603136348241,0.79751265
1603136605840,1603136348246,398,1603136348246,0.19998111
1603136605840,1603136348251,399,1603136348251,0.6677686
1603136605840,1603136348256,400,1603136348256,0.28291997
1603136605840,1603136348260,401,1603136348260,0.2837966
1603136605840,1603136348266,402,1603136348266,0.8863243
1603136605840,1603136348271,403,1603136348271,0.863655
1603136605840,1603136348276,404,1603136348276,0.86312497
1603136605840,1603136348281,405,1603136348281,0.58348626
1603136605840,1603136348286,406,1603136348286,0.79379344
1603136605840,1603136348291,407,1603136348291,0.41556662
1603136605840,1603136348296,408,1603136348296,0.47191152
1603136605840,1603136348300,409,1603136348300,0.9905949
1603136605840,1603136348306,410,1603136348306,0.8322232
1603136605840,1603136348311,411,1603136348311,0.26765174
1603136605840,1603136348316,412,1603136348316,0.6630186
1603136605840,1603136348321,413,1603136348321,0.54346216
1603136605840,1603136348326,414,1603136348326,0.40643567
1603136605840,1603136348331,415,1603136348331,0.35576224
1603136605840,1603136348336,416,1603136348336,0.08940418
1603136605840,1603136348340,417,1603136348340,0.64248896
1603136605840,1603136348346,418,1603136348346,0.86735284
1603136605840,1603136348351,419,1603136348351,0.50859827
1603136605840,1603136348357,420,1603136348357,0.2409294
1603136605840,1603136348361,421,1603136348361,0.6656075
1603136605840,1603136348366,422,1603136348366,0.92694604
1603136605840,1603136348371,423,1603136348371,0.97611946
1603136605840,1603136348376,424,1603136348376,0.84828794
1603136605840,1603136348380,425,1603136348380,0.12790355
1603136605840,1603136348386,426,1603136348386,0.23895817
1603136605840,1603136348391,427,1603136348391,0.741504
1603136605840,1603136348396,428,1603136348396,0.44076025
1603136605840,1603136348401,429,1603136348401,0.784347
1603136605840,1603136348406,430,1603136348406,0.36393443
1603136605840,1603136348411,431,1603136348411,0.016099285
1603136605840,1603136348416,432,1603136348416,0.57759887
1603136605840,1603136348420,433,1603136348420,0.95837677
1603136605840,1603136348426,434,1603136348426,0.63495034
1603136605840,1603136348431,435,1603136348431,0.09122325
1603136605840,1603136348436,436,1603136348436,0.08632623
1603136605840,1603136348441,437,1603136348441,0.2941238
1603136605840,1603136348446,438,1603136348446,0.019525474
1603136605840,1603136348451,439,1603136348451,0.026339337
1603136605840,1603136348456,440,1603136348456,0.23595545
1603136605840,1603136348460,441,1603136348460,0.07634591
1603136605840,1603136348466,442,1603136348466,0.9335648
1603136605840,1603136348471,443,1603136348471,0.49004123
1603136605840,1603136348476,444,1603136348476,0.14911838
1603136605840,1603136348481,445,1603136348481,0.23968709
1603136605840,1603136348486,446,1603136348486,0.10476976
1603136605840,1603136348491,447,1603136348491,0.4384486
1603136605840,1603136348496,448,1603136348496,0.91431385
1603136605840,1603136348501,449,1603136348501,0.19766262
1603136605840,1603136348505,450,1603136348505,0.0058139414
1603136605840,1603136348511,451,1603136348511,0.21502884
1603136605840,1603136348516,452,1603136348516,0.7979645
1603136605840,1603136348521,453,1603136348521,0.6618112
1603136605840,1603136348526,454,1603136348526,0.08167795
1603136605840,1603136348531,455,1603136348531,0.08652326
1603136605840,1603136348536,456,1603136348536,0.6756979
1603136605840,1603136348541,457,1603136348541,0.692743
1603136605840,1603136348545,458,1603136348545,0.9808921
1603136605840,1603136348551,459,1603136348551,0.19157135
1603136605840,1603136348556,460,1603136348556,0.30324298
1603136605840,1603136348561,461,1603136348561,0.32735345
1603136605840,1603136348566,462,1603136348566,0.26703495
1603136605840,1603136348571,463,1603136348571,0.37178987
1603136605840,1603136348576,464,1603136348576,0.32956108
1603136605840,1603136348581,465,1603136348581,0.2602595
1603136605840,1603136348585,466,1603136348585,0.6346881
1603136605840,1603136348591,467,1603136348591,0.37947777
1603136605840,1603136348596,468,1603136348596,0.018306136
1603136605840,1603136348601,469,1603136348601,0.22255644
1603136605840,1603136348606,470,1603136348606,0.48315006
1603136605840,1603136348611,471,1603136348611,0.5117825
1603136605840,1603136348618,472,1603136348618,0.48843545
1603136605840,1603136348621,473,1603136348621,0.8972803
1603136605840,1603136348625,474,1603136348625,0.81156176
1603136605840,1603136348631,475,1603136348631,0.808077
1603136605840,1603136348636,476,1603136348636,0.9107694
1603136605840,1603136348641,477,1603136348641,0.43850124
1603136605840,1603136348646,478,1603136348646,0.7906995
1603136605840,1603136348651,479,1603136348651,0.56545967
1603136605840,1603136348656,480,1603136348656,0.50452477
1603136605840,1603136348661,481,1603136348661,0.9197627
1603136605840,1603136348665,482,1603136348665,0.039541554
1603136605840,1603136348671,483,1603136348671,0.07670693
1603136605840,1603136348676,484,1603136348676,0.36632234
1603136605840,1603136348681,485,1603136348681,0.32761776
1603136605840,1603136348686,486,1603136348686,0.5888173
1603136605840,1603136348691,487,1603136348691,0.17566712
1603136605840,1603136348696,488,1603136348696,0.13389768
1603136605840,1603136348701,489,1603136348701,0.03730721
1603136605840,1603136348705,490,1603136348705,0.74909794
1603136605840,1603136348711,491,1603136348711,0.38700336
1603136605840,1603136348716,492,1603136348716,0.23771796
1603136605840,1603136348721,493,1603136348721,0.06015855
1603136605840,1603136348726,494,1603136348726,0.617591
1603136605840,1603136348731,495,1603136348731,0.22035384
1603136605840,1603136348736,496,1603136348736,0.025937224
1603136605840,1603136348741,497,1603136348741,0.73607767
1603136605840,1603136348745,498,1603136348745,0.7556506
1603136605840,1603136348751,499,1603136348751,0.42339373
1603136605840,1603136348756,500,1603136348756,0.36159644
1603136605840,1603136348761,501,1603136348761,0.9595421
1603136605840,1603136348766,502,1603136348766,0.64811873
1603136605840,1603136348771,503,1603136348771,0.813946
1603136605840,1603136348776,504,1603136348776,0.38570294
1603136605840,1603136348781,505,1603136348781,0.47379416
1603136605840,1603136348785,506,1603136348785,0.9159638
1603136605840,1603136348791,507,1603136348791,0.64820325
1603136605840,1603136348796,508,1603136348796,0.015799733
1603136605840,1603136348801,509,1603136348801,0.24547209
1603136605840,1603136348806,510,1603136348806,0.895283
1603136605840,1603136348811,511,1603136348811,0.35028625
1603136605840,1603136348816,512,1603136348816,0.40686178
1603136605840,1603136348821,513,1603136348821,0.44070512
1603136605840,1603136348826,514,1603136348826,0.1185884
1603136605840,1603136348830,515,1603136348830,0.8277789
1603136605840,1603136348836,516,1603136348836,0.039832927
1603136605840,1603136348841,517,1603136348841,0.06373874
1603136605840,1603136348846,518,1603136348846,0.43839833
1603136605840,1603136348851,519,1603136348851,0.52854407
1603136605840,1603136348856,520,1603136348856,0.3228441
1603136605840,1603136348861,521,1603136348861,0.8904446
1603136605840,1603136348866,522,1603136348866,0.018504178
1603136605840,1603136348870,523,1603136348870,0.8560376
1603136605840,1603136348876,524,1603136348876,0.59112895
1603136605840,1603136348881,525,1603136348881,0.9316086
1603136605840,1603136348886,526,1603136348886,0.18488896
1603136605840,1603136348891,527,1603136348891,0.5535035
1603136605840,1603136348896,528,1603136348896,0.17388114
1603136605840,1603136348901,529,1603136348901,0.29468098
1603136605840,1603136348906,530,1603136348906,0.17612112
1603136605840,1603136348910,531,1603136348910,0.19184536
1603136605840,1603136348916,532,1603136348916,0.7597727
1603136605840,1603136348921,533,1603136348921,0.9777089
1603136605840,1603136348926,534,1603136348926,0.16215196
